shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1849_shp,42.5120300,-76.3504400,49858,33913.5036900
1849_shp,42.5111400,-76.3521500,49859,34477.2357270
1849_shp,42.5095000,-76.3560500,49860,35686.8094740
1849_shp,42.5087900,-76.3571900,49861,36088.6118770
1849_shp,42.5081200,-76.3578500,49862,36390.7628700
1849_shp,42.5077700,-76.3580900,49863,36533.7966110
1849_shp,42.5037400,-76.3604700,49864,38136.6116860
1849_shp,42.5029200,-76.3611400,49865,38485.8292420
1849_shp,42.5024400,-76.3616500,49866,38708.3531570
1849_shp,42.5013600,-76.3631200,49867,39266.9863140
1849_shp,42.4978400,-76.3692500,49868,41359.5057090
1849_shp,42.4970300,-76.3704200,49869,41791.6044910
1849_shp,42.4964100,-76.3709100,49870,42053.3678310
1849_shp,42.4942200,-76.3720000,49871,42903.9211680
1849_shp,42.4912000,-76.3742200,49872,44156.8739940
1849_shp,42.4903600,-76.3749400,49873,44519.4085370
1849_shp,42.4900000,-76.3754400,49874,44707.5607170
1849_shp,42.4897200,-76.3760100,49875,44892.0875340
1849_shp,42.4888300,-76.3793500,49876,45849.5903180
1849_shp,42.4879800,-76.3812400,49877,46446.1228980
1849_shp,42.4873000,-76.3821400,49878,46793.0365240
1849_shp,42.4852500,-76.3837500,49879,47657.1991870
1849_shp,42.4852500,-76.3837500,49880,47657.1991870
1849_shp,42.4849600,-76.3838900,49881,47769.4324320
1849_shp,42.4824300,-76.3842200,49882,48695.7641540
1849_shp,42.4818400,-76.3844000,49883,48916.2007280
1849_shp,42.4773600,-76.3868400,49884,50676.6038510
1849_shp,42.4767200,-76.3871600,49885,50925.3118850
1849_shp,42.4764900,-76.3872000,49886,51009.8257990
1849_shp,42.4764900,-76.3872000,49887,51009.8257990
1849_shp,42.4762600,-76.3871900,49888,51093.6913320
1849_shp,42.4759400,-76.3881700,49889,51382.6587050
1849_shp,42.4741400,-76.3937000,49890,53012.4439510
1849_shp,42.4693700,-76.4063200,49891,56835.4628470
1849_shp,42.4690000,-76.4074800,49892,57176.2592710
1849_shp,42.4687400,-76.4087100,49893,57521.3945040
1849_shp,42.4686700,-76.4092600,49894,57671.9702540
1849_shp,42.4683000,-76.4091200,49895,57812.0053890
1849_shp,42.4681100,-76.4093500,49896,57904.9892180
1849_shp,42.4673700,-76.4109400,49897,58411.7288750
1849_shp,42.4673700,-76.4109400,49898,58411.7288750
1849_shp,42.4640900,-76.4180900,49899,60681.3171780
1849_shp,42.4604000,-76.4272300,49900,63490.4940620
1849_shp,42.4604000,-76.4272300,49901,63490.4940620
1849_shp,42.4593200,-76.4302300,49902,64390.6670650
1849_shp,42.4593200,-76.4302300,49903,64390.6670650
1849_shp,42.4582900,-76.4330300,49904,65234.3764170
1849_shp,42.4577500,-76.4338700,49905,65534.5690620
1849_shp,42.4558900,-76.4362700,49906,66472.1139000
1849_shp,42.4558900,-76.4362700,49907,66472.1139000
1849_shp,42.4554200,-76.4371300,49908,66760.5674440
1849_shp,42.4542400,-76.4406600,49909,67805.7949950
1849_shp,42.4542400,-76.4406600,49910,67805.7949950
1849_shp,42.4535900,-76.4427000,49911,68405.1498530
1849_shp,42.4533200,-76.4436800,49912,68687.3453430
1849_shp,42.4531200,-76.4443900,49913,68892.3568320
1849_shp,42.4531200,-76.4443900,49914,68892.3568320
1849_shp,42.4529100,-76.4450800,49915,69093.6900490
1849_shp,42.4528500,-76.4452400,49916,69142.0923790
1849_shp,42.4509200,-76.4494600,49917,70480.7091850
1849_shp,42.4509200,-76.4494600,49918,70480.7091850
1849_shp,42.4499700,-76.4519300,49919,71231.8929620
1849_shp,42.4494100,-76.4533700,49920,71670.8723650
1849_shp,42.4490200,-76.4543500,49921,71971.1437720
1849_shp,42.4485800,-76.4555100,49922,72322.9056680
1849_shp,42.4465900,-76.4607100,49923,73902.7253500
1849_shp,42.4467800,-76.4608500,49924,73981.6089890
1849_shp,42.4475900,-76.4615400,49925,74330.6450340
1849_shp,42.4474900,-76.4618000,49926,74409.7198800
1849_shp,42.4464400,-76.4644900,49927,75230.4454150
1849_shp,42.4463400,-76.4647400,49928,75307.1361120
1849_shp,42.4463400,-76.4647400,49929,75307.1361120
1849_shp,42.4463000,-76.4648400,49930,75337.8124170
1849_shp,42.4461600,-76.4652000,49931,75447.5619880
1849_shp,42.4459500,-76.4657900,49932,75624.2467570
1849_shp,42.4465600,-76.4664600,49933,75910.8217620
1849_shp,42.4471800,-76.4668000,49934,76154.7006130
1849_shp,42.4473200,-76.4668800,49935,76210.1034840
1849_shp,42.4473200,-76.4668800,49936,76210.1034840
1849_shp,42.4475300,-76.4671900,49937,76323.4973780
1849_shp,42.4475400,-76.4714500,49938,77473.3075730
1849_shp,42.4475400,-76.4714500,49939,77473.3075730
1849_shp,42.4475700,-76.4758200,49940,78652.8520740
1849_shp,42.4475700,-76.4758200,49941,78652.8520740
1849_shp,42.4475800,-76.4793400,49942,79602.9315940
1849_shp,42.4475800,-76.4793400,49943,79602.9315940
1849_shp,42.4475800,-76.4797500,49944,79713.5934430
1849_shp,42.4475700,-76.4806900,49945,79967.3321670
1849_shp,42.4475600,-76.4817500,49946,80253.4568100
1849_shp,42.4475500,-76.4824000,49947,80428.9342450
1849_shp,42.4475500,-76.4824000,49948,80428.9342450
1849_shp,42.4475500,-76.4827400,49949,80520.7026510
1849_shp,42.4469200,-76.4827100,49950,80750.4439610
1849_shp,42.4462400,-76.4826700,49951,80998.4996780
1849_shp,42.4453000,-76.4826200,49952,81341.3409650
1849_shp,42.4453000,-76.4826200,49953,81341.3409650
1849_shp,42.4451500,-76.4826100,49954,81396.0738680
1849_shp,42.4451300,-76.4832700,49955,81574.3684160
1849_shp,42.4451500,-76.4850200,49956,82046.7801380
1849_shp,42.4452800,-76.4856000,49957,82210.3439700
1849_shp,42.4455800,-76.4860700,49958,82377.8170550
1849_shp,42.4463200,-76.4865700,49959,82679.3871850
1849_shp,42.4464300,-76.4871800,49960,82848.8437680
1849_shp,42.4462500,-76.4875100,49961,82959.4645480
1849_shp,42.4454900,-76.4881100,49962,83280.3119230
1849_shp,42.4450000,-76.4891400,49963,83610.7383970
1849_shp,42.4446300,-76.4893800,49964,83760.3355160
1849_shp,42.4444500,-76.4893900,49965,83825.9905850
1849_shp,42.4431100,-76.4896300,49966,84318.6208170
1849_shp,42.4425300,-76.4898300,49967,84536.7821600
1849_shp,42.4425300,-76.4898300,49968,84536.7821600
1849_shp,42.4407600,-76.4897600,49969,85182.1208640
1849_shp,42.4407600,-76.4897600,49970,85182.1208640
1849_shp,42.4392700,-76.4896800,49971,85725.5682580
1849_shp,42.4393000,-76.4897900,49972,85757.2108030
1849_shp,42.4393000,-76.4899300,49973,85795.0027520
1849_shp,42.4393000,-76.4904300,49974,85929.9739970
1849_shp,42.4393000,-76.4904300,49975,85929.9739970
1849_shp,42.4393100,-76.4910100,49976,86086.5830390
1849_shp,42.4392800,-76.4921000,49977,86381.0234350
1849_shp,42.4394200,-76.4935500,49978,86775.7511220
1849_shp,42.4395200,-76.4937700,49979,86845.4290630
1849_shp,42.4401600,-76.4944600,49980,87143.9160190
1849_shp,42.4404500,-76.4950300,49981,87330.5824050
1849_shp,42.4405200,-76.4954400,49982,87444.1588810
1849_shp,42.4404600,-76.4965000,49983,87731.1268150
1849_shp,42.4404600,-76.4965000,49984,87731.1268150
1849_shp,42.4404400,-76.4968400,49985,87823.1945590
1849_shp,42.4403700,-76.4990500,49986,88420.3021960
1849_shp,42.4402900,-76.5017600,49987,89152.4151280
1849_shp,42.4398800,-76.5017800,49988,89301.9337340
1849_shp,42.4398800,-76.5017800,49989,89301.9337340
1849_shp,42.4385800,-76.5017200,49990,89775.9846690
1849_shp,42.4386700,-76.4977200,49991,90856.2642710
1849_shp,42.4386700,-76.4976600,49992,90872.4609830
185_shp,42.3278900,-76.4408600,9284,0.0000000
185_shp,42.3280100,-76.4408500,9285,43.8156760
185_shp,42.3295200,-76.4407300,9286,595.0678780
185_shp,42.3303000,-76.4406700,9287,879.7895900
185_shp,42.3304300,-76.4412800,9288,1051.4083080
185_shp,42.3312300,-76.4455400,9289,2239.6664400
185_shp,42.3319400,-76.4472500,9290,2769.5312700
185_shp,42.3383700,-76.4569600,9291,6288.6602950
185_shp,42.3433200,-76.4663600,9292,9405.2466830
185_shp,42.3433200,-76.4663600,9293,9405.2466830
185_shp,42.3498100,-76.4788600,9294,13529.9842590
185_shp,42.3498100,-76.4788600,9295,13529.9842590
185_shp,42.3499600,-76.4791400,9296,13623.3516690
185_shp,42.3507000,-76.4799600,9297,13972.4425080
185_shp,42.3514300,-76.4804200,9298,14266.1067910
185_shp,42.3524200,-76.4808300,9299,14643.5375500
185_shp,42.3524200,-76.4808300,9300,14643.5375500
185_shp,42.3541800,-76.4815700,9301,15315.4125140
185_shp,42.3565300,-76.4825500,9302,16211.8691490
185_shp,42.3581900,-76.4832200,9303,16843.3579750
185_shp,42.3581900,-76.4832200,9304,16843.3579750
185_shp,42.3658500,-76.4863500,9305,19760.3072810
185_shp,42.3677900,-76.4869900,9306,20488.1644350
185_shp,42.3677900,-76.4869900,9307,20488.1644350
185_shp,42.3744400,-76.4891100,9308,22978.4664590
185_shp,42.3807800,-76.4912600,9309,25360.9169940
185_shp,42.3807800,-76.4912600,9310,25360.9169940
185_shp,42.3943400,-76.4976100,9311,30592.0090910
185_shp,42.3943400,-76.4976100,9312,30592.0090910
185_shp,42.4053000,-76.5026500,9313,34811.8870030
185_shp,42.4060600,-76.5028800,9314,35095.7417320
185_shp,42.4072200,-76.5030300,9315,35520.4283800
185_shp,42.4072200,-76.5030300,9316,35520.4283800
185_shp,42.4073300,-76.5030400,9317,35560.6076140
185_shp,42.4072800,-76.5018800,9318,35874.4296310
185_shp,42.4073600,-76.5017600,9319,35918.0232540
185_shp,42.4075200,-76.5016300,9320,35986.0881410
185_shp,42.4076700,-76.5016000,9321,36041.3512750
185_shp,42.4077700,-76.5016400,9322,36079.3627210
185_shp,42.4079000,-76.5022900,9323,36261.1937690
185_shp,42.4079600,-76.5029400,9324,36438.1004710
185_shp,42.4080300,-76.5030400,9325,36475.2517110
185_shp,42.4081700,-76.5030400,9326,36526.2732660
185_shp,42.4141700,-76.5028600,9327,38713.4527970
185_shp,42.4148500,-76.5028300,9328,38961.4044450
185_shp,42.4155600,-76.5027700,9329,39220.6637410
185_shp,42.4165400,-76.5027100,9330,39578.1824580
185_shp,42.4168300,-76.5026600,9331,39684.7290960
185_shp,42.4172800,-76.5025900,9332,39849.8129880
185_shp,42.4178600,-76.5024100,9333,40066.7049670
185_shp,42.4187200,-76.5021000,9334,40391.1100470
185_shp,42.4221300,-76.5009100,9335,41674.7218690
185_shp,42.4248100,-76.5000700,9336,42677.4117500
185_shp,42.4254400,-76.4998600,9337,42913.9071310
185_shp,42.4259200,-76.4996100,9338,43101.4100400
185_shp,42.4331200,-76.4949500,9339,46011.4156590
185_shp,42.4335800,-76.4947000,9340,46192.1346240
185_shp,42.4338800,-76.4946000,9341,46304.7507470
185_shp,42.4344000,-76.4945900,9342,46494.2794720
185_shp,42.4376400,-76.4947800,9343,47676.1833000
185_shp,42.4379400,-76.4948100,9344,47785.8152970
185_shp,42.4383800,-76.4949100,9345,47948.4259310
185_shp,42.4386300,-76.4950600,9346,48048.1289840
185_shp,42.4388500,-76.4952000,9347,48136.7666380
185_shp,42.4390500,-76.4953500,9348,48220.1469600
185_shp,42.4393800,-76.4955400,9349,48350.8926170
185_shp,42.4395600,-76.4956000,9350,48418.4620000
185_shp,42.4397100,-76.4956400,9351,48474.1844220
185_shp,42.4404800,-76.4957300,9352,48755.8542260
185_shp,42.4405200,-76.4957400,9353,48770.6797140
185_shp,42.4405000,-76.4965000,9354,48975.9615000
1850_shp,42.5876200,-76.3666600,49993,0.0000000
1850_shp,42.5877800,-76.3667300,49994,61.2836280
1850_shp,42.5877200,-76.3669900,49995,134.6378980
1850_shp,42.5874100,-76.3685500,49996,569.6804030
1850_shp,42.5898200,-76.3691600,49997,1463.2377690
1850_shp,42.5899400,-76.3691800,49998,1507.3023140
1850_shp,42.5899400,-76.3691800,49999,1507.3023140
1850_shp,42.5905400,-76.3693000,50000,1728.3479790
1850_shp,42.5910200,-76.3693000,50001,1903.2846220
1850_shp,42.5910200,-76.3693000,50002,1903.2846220
1850_shp,42.5908700,-76.3685900,50003,2102.1428720
1850_shp,42.5907200,-76.3679000,50004,2295.8289090
1850_shp,42.5877800,-76.3667300,50005,3412.6808040
1850_shp,42.5874300,-76.3665800,50006,3546.4822770
1850_shp,42.5865000,-76.3661900,50007,3901.3221070
1850_shp,42.5865000,-76.3661900,50008,3901.3221070
1850_shp,42.5864100,-76.3661500,50009,3935.8463540
1850_shp,42.5849700,-76.3655800,50010,4482.6459960
1850_shp,42.5849000,-76.3662400,50011,4662.2163450
1850_shp,42.5846900,-76.3681300,50012,5176.9474140
1850_shp,42.5834900,-76.3684300,50013,5621.6891740
1850_shp,42.5834900,-76.3685700,50014,5659.3943570
1850_shp,42.5834900,-76.3685700,50015,5659.3943570
1850_shp,42.5834900,-76.3684300,50016,5697.0995390
1850_shp,42.5834600,-76.3684400,50017,5708.3598880
1850_shp,42.5822900,-76.3687100,50018,6140.9234350
1850_shp,42.5808800,-76.3690800,50019,6664.3722880
1850_shp,42.5806300,-76.3691300,50020,6756.4747970
1850_shp,42.5806300,-76.3691300,50021,6756.4747970
1850_shp,42.5797500,-76.3692400,50022,7078.5569130
1850_shp,42.5789900,-76.3690900,50023,7358.4703500
1850_shp,42.5724000,-76.3664400,50024,9864.0240550
1850_shp,42.5690600,-76.3650100,50025,11140.7841980
1850_shp,42.5618100,-76.3641200,50026,13793.9009250
1850_shp,42.5574100,-76.3628400,50027,15434.1421420
1850_shp,42.5554200,-76.3623400,50028,16171.8022590
1850_shp,42.5530400,-76.3618600,50029,17048.7804080
1850_shp,42.5484000,-76.3616900,50030,18740.4431030
1850_shp,42.5484000,-76.3616900,50031,18740.4431030
1850_shp,42.5396000,-76.3613200,50032,21949.1383010
1850_shp,42.5344700,-76.3599700,50033,23853.8328780
1850_shp,42.5294300,-76.3598900,50034,25690.7752700
1850_shp,42.5286800,-76.3597300,50035,25967.4925300
1850_shp,42.5265800,-76.3590500,50036,26754.4768090
1850_shp,42.5244500,-76.3585300,50037,27543.3042260
1850_shp,42.5222400,-76.3578100,50038,28371.7898700
1850_shp,42.5214500,-76.3574000,50039,28680.1906700
1850_shp,42.5204300,-76.3566600,50040,29102.0756560
1850_shp,42.5193100,-76.3554900,50041,29617.9302370
1850_shp,42.5187500,-76.3546900,50042,29914.8656980
1850_shp,42.5140300,-76.3468600,50043,32638.0270400
1850_shp,42.5140300,-76.3468600,50044,32638.0270400
1850_shp,42.5139300,-76.3467100,50045,32692.4684680
1850_shp,42.5134000,-76.3477500,50046,33032.9653310
1850_shp,42.5120300,-76.3504400,50047,33913.5036900
1850_shp,42.5120300,-76.3504400,50048,33913.5036900
1850_shp,42.5111400,-76.3521500,50049,34477.2357270
1850_shp,42.5095000,-76.3560500,50050,35686.8094740
1850_shp,42.5087900,-76.3571900,50051,36088.6118770
1850_shp,42.5081200,-76.3578500,50052,36390.7628700
1850_shp,42.5077700,-76.3580900,50053,36533.7966110
1850_shp,42.5037400,-76.3604700,50054,38136.6116860
1850_shp,42.5029200,-76.3611400,50055,38485.8292420
1850_shp,42.5024400,-76.3616500,50056,38708.3531570
1850_shp,42.5013600,-76.3631200,50057,39266.9863140
1850_shp,42.4978400,-76.3692500,50058,41359.5057090
1850_shp,42.4970300,-76.3704200,50059,41791.6044910
1850_shp,42.4964100,-76.3709100,50060,42053.3678310
1850_shp,42.4942200,-76.3720000,50061,42903.9211680
1850_shp,42.4912000,-76.3742200,50062,44156.8739940
1850_shp,42.4903600,-76.3749400,50063,44519.4085370
1850_shp,42.4900000,-76.3754400,50064,44707.5607170
1850_shp,42.4897200,-76.3760100,50065,44892.0875340
1850_shp,42.4888300,-76.3793500,50066,45849.5903180
1850_shp,42.4879800,-76.3812400,50067,46446.1228980
1850_shp,42.4873000,-76.3821400,50068,46793.0365240
1850_shp,42.4852500,-76.3837500,50069,47657.1991870
1850_shp,42.4852500,-76.3837500,50070,47657.1991870
1850_shp,42.4849600,-76.3838900,50071,47769.4324320
1850_shp,42.4824300,-76.3842200,50072,48695.7641540
1850_shp,42.4818400,-76.3844000,50073,48916.2007280
1850_shp,42.4773600,-76.3868400,50074,50676.6038510
1850_shp,42.4767200,-76.3871600,50075,50925.3118850
1850_shp,42.4764900,-76.3872000,50076,51009.8257990
1850_shp,42.4764900,-76.3872000,50077,51009.8257990
1850_shp,42.4762600,-76.3871900,50078,51093.6913320
1850_shp,42.4759400,-76.3881700,50079,51382.6587050
1850_shp,42.4741400,-76.3937000,50080,53012.4439510
1850_shp,42.4693700,-76.4063200,50081,56835.4628470
1850_shp,42.4690000,-76.4074800,50082,57176.2592710
1850_shp,42.4687400,-76.4087100,50083,57521.3945040
1850_shp,42.4686700,-76.4092600,50084,57671.9702540
1850_shp,42.4683000,-76.4091200,50085,57812.0053890
1850_shp,42.4681100,-76.4093500,50086,57904.9892180
1850_shp,42.4673700,-76.4109400,50087,58411.7288750
1850_shp,42.4673700,-76.4109400,50088,58411.7288750
1850_shp,42.4640900,-76.4180900,50089,60681.3171780
1850_shp,42.4604000,-76.4272300,50090,63490.4940620
1850_shp,42.4604000,-76.4272300,50091,63490.4940620
1850_shp,42.4593200,-76.4302300,50092,64390.6670650
1850_shp,42.4593200,-76.4302300,50093,64390.6670650
1850_shp,42.4582900,-76.4330300,50094,65234.3764170
1850_shp,42.4577500,-76.4338700,50095,65534.5690620
1850_shp,42.4558900,-76.4362700,50096,66472.1139000
1850_shp,42.4558900,-76.4362700,50097,66472.1139000
1850_shp,42.4554200,-76.4371300,50098,66760.5674440
1850_shp,42.4542400,-76.4406600,50099,67805.7949950
1850_shp,42.4542400,-76.4406600,50100,67805.7949950
1850_shp,42.4535900,-76.4427000,50101,68405.1498530
1850_shp,42.4533200,-76.4436800,50102,68687.3453430
1850_shp,42.4531200,-76.4443900,50103,68892.3568320
1850_shp,42.4531200,-76.4443900,50104,68892.3568320
1850_shp,42.4529100,-76.4450800,50105,69093.6900490
1850_shp,42.4528500,-76.4452400,50106,69142.0923790
1850_shp,42.4509200,-76.4494600,50107,70480.7091850
1850_shp,42.4509200,-76.4494600,50108,70480.7091850
1850_shp,42.4499700,-76.4519300,50109,71231.8929620
1850_shp,42.4494100,-76.4533700,50110,71670.8723650
1850_shp,42.4490200,-76.4543500,50111,71971.1437720
1850_shp,42.4485800,-76.4555100,50112,72322.9056680
1850_shp,42.4465900,-76.4607100,50113,73902.7253500
1850_shp,42.4467800,-76.4608500,50114,73981.6089890
1850_shp,42.4475900,-76.4615400,50115,74330.6450340
1850_shp,42.4474900,-76.4618000,50116,74409.7198800
1850_shp,42.4464400,-76.4644900,50117,75230.4454150
1850_shp,42.4463400,-76.4647400,50118,75307.1361120
1850_shp,42.4463400,-76.4647400,50119,75307.1361120
1850_shp,42.4463000,-76.4648400,50120,75337.8124170
1850_shp,42.4461600,-76.4652000,50121,75447.5619880
1850_shp,42.4459500,-76.4657900,50122,75624.2467570
1850_shp,42.4465600,-76.4664600,50123,75910.8217620
1850_shp,42.4471800,-76.4668000,50124,76154.7006130
1850_shp,42.4473200,-76.4668800,50125,76210.1034840
1850_shp,42.4473200,-76.4668800,50126,76210.1034840
1850_shp,42.4475300,-76.4671900,50127,76323.4973780
1850_shp,42.4475400,-76.4714500,50128,77473.3075730
1850_shp,42.4475400,-76.4714500,50129,77473.3075730
1850_shp,42.4475700,-76.4758200,50130,78652.8520740
1850_shp,42.4475700,-76.4758200,50131,78652.8520740
1850_shp,42.4475800,-76.4793400,50132,79602.9315940
1850_shp,42.4475800,-76.4793400,50133,79602.9315940
1850_shp,42.4475800,-76.4797500,50134,79713.5934430
1850_shp,42.4475700,-76.4806900,50135,79967.3321670
1850_shp,42.4475600,-76.4817500,50136,80253.4568100
1850_shp,42.4475500,-76.4824000,50137,80428.9342450
1850_shp,42.4475500,-76.4824000,50138,80428.9342450
1850_shp,42.4475500,-76.4827400,50139,80520.7026510
1850_shp,42.4469200,-76.4827100,50140,80750.4439610
1850_shp,42.4462400,-76.4826700,50141,80998.4996780
1850_shp,42.4453000,-76.4826200,50142,81341.3409650
1850_shp,42.4453000,-76.4826200,50143,81341.3409650
1850_shp,42.4451500,-76.4826100,50144,81396.0738680
1850_shp,42.4451300,-76.4832700,50145,81574.3684160
1850_shp,42.4451500,-76.4850200,50146,82046.7801380
1850_shp,42.4452800,-76.4856000,50147,82210.3439700
1850_shp,42.4455800,-76.4860700,50148,82377.8170550
1850_shp,42.4463200,-76.4865700,50149,82679.3871850
1850_shp,42.4464300,-76.4871800,50150,82848.8437680
1850_shp,42.4462500,-76.4875100,50151,82959.4645480
1850_shp,42.4454900,-76.4881100,50152,83280.3119230
1850_shp,42.4450000,-76.4891400,50153,83610.7383970
1850_shp,42.4446300,-76.4893800,50154,83760.3355160
1850_shp,42.4444500,-76.4893900,50155,83825.9905850
1850_shp,42.4431100,-76.4896300,50156,84318.6208170
1850_shp,42.4425300,-76.4898300,50157,84536.7821600
1850_shp,42.4425300,-76.4898300,50158,84536.7821600
1850_shp,42.4407600,-76.4897600,50159,85182.1208640
1850_shp,42.4407600,-76.4897600,50160,85182.1208640
1850_shp,42.4392700,-76.4896800,50161,85725.5682580
1850_shp,42.4393000,-76.4897900,50162,85757.2108030
1850_shp,42.4393000,-76.4899300,50163,85795.0027520
1850_shp,42.4393000,-76.4904300,50164,85929.9739970
1850_shp,42.4393000,-76.4904300,50165,85929.9739970
1850_shp,42.4393100,-76.4910100,50166,86086.5830390
1850_shp,42.4392800,-76.4921000,50167,86381.0234350
1850_shp,42.4394200,-76.4935500,50168,86775.7511220
1850_shp,42.4395200,-76.4937700,50169,86845.4290630
1850_shp,42.4401600,-76.4944600,50170,87143.9160190
1850_shp,42.4404500,-76.4950300,50171,87330.5824050
1850_shp,42.4405200,-76.4954400,50172,87444.1588810
1850_shp,42.4404600,-76.4965000,50173,87731.1268150
1851_shp,42.4512600,-76.5044500,50174,0.0000000
1851_shp,42.4513000,-76.5042400,50175,58.5218380
1851_shp,42.4516800,-76.5038500,50176,232.4702000
1851_shp,42.4517100,-76.5037200,50177,269.2198430
1851_shp,42.4515600,-76.5033700,50178,378.3590040
1851_shp,42.4518100,-76.5031400,50179,488.6059690
1851_shp,42.4525900,-76.5024700,50180,825.5097000
1851_shp,42.4527600,-76.5022200,50181,917.1111330
1851_shp,42.4541100,-76.5011100,50182,1493.1345570
1851_shp,42.4545600,-76.5007900,50183,1678.4827280
1851_shp,42.4554200,-76.5004100,50184,2008.2547100
1851_shp,42.4566200,-76.5002600,50185,2447.4554980
1851_shp,42.4600500,-76.5004400,50186,3698.4380190
1851_shp,42.4609400,-76.5002400,50187,4027.2517950
1851_shp,42.4618100,-76.4997900,50188,4366.7751680
1851_shp,42.4625100,-76.4992500,50189,4660.5682020
1851_shp,42.4632200,-76.4987800,50190,4948.7324920
1851_shp,42.4640600,-76.4984400,50191,5268.3167840
1851_shp,42.4648800,-76.4983200,50192,5568.9093700
1851_shp,42.4655400,-76.4983600,50193,5809.6840010
1851_shp,42.4668600,-76.4986500,50194,6297.0717630
1851_shp,42.4719700,-76.5006300,50195,8234.4897060
1851_shp,42.4731500,-76.5009200,50196,8671.5930790
1851_shp,42.4737800,-76.5009900,50197,8901.9681170
1851_shp,42.4746300,-76.5010100,50198,9211.7924210
1851_shp,42.4755600,-76.5009100,50199,9551.7973560
1851_shp,42.4760400,-76.5007700,50200,9730.7615140
1851_shp,42.4769200,-76.5003000,50201,10075.6283110
1851_shp,42.4775900,-76.4997900,50202,10355.9014050
1851_shp,42.4780900,-76.4992800,50203,10584.2320060
1851_shp,42.4787500,-76.4983000,50204,10941.6567730
1851_shp,42.4791600,-76.4974600,50205,11213.0945300
1851_shp,42.4796800,-76.4957800,50206,11704.3351220
1851_shp,42.4801800,-76.4932100,50207,12421.1859480
1851_shp,42.4804800,-76.4908500,50208,13067.1542650
1851_shp,42.4813800,-76.4780800,50209,16527.6169280
1851_shp,42.4824300,-76.4644600,50210,20221.6158650
1851_shp,42.4825700,-76.4634900,50211,20488.2081780
1851_shp,42.4828600,-76.4548400,50212,22823.9904480
1851_shp,42.4830500,-76.4453100,50213,25395.6883040
1851_shp,42.4829000,-76.4436600,50214,25844.1284820
1851_shp,42.4827100,-76.4425700,50215,26146.2056300
1851_shp,42.4825200,-76.4417000,50216,26390.8958830
1851_shp,42.4819700,-76.4399100,50217,26913.7137070
1851_shp,42.4812700,-76.4382800,50218,27422.0704540
1851_shp,42.4777500,-76.4314600,50219,29664.9844850
1851_shp,42.4774200,-76.4308300,50220,29873.1923510
1851_shp,42.4831200,-76.4311800,50221,31952.6694070
1851_shp,42.4831200,-76.4311800,50222,31952.6694070
1851_shp,42.4865700,-76.4313500,50223,33210.8391600
1851_shp,42.4880600,-76.3848700,50224,45759.9369970
1851_shp,42.4869900,-76.3849200,50225,46150.1260300
1851_shp,42.4854700,-76.3851600,50226,46707.8518740
1851_shp,42.4848400,-76.3852600,50227,46939.0310920
1851_shp,42.4833200,-76.3853100,50228,47493.1509450
1851_shp,42.4832100,-76.3853600,50229,47535.4479540
1851_shp,42.4831400,-76.3855900,50230,47602.5315240
1851_shp,42.4831100,-76.3859300,50231,47694.8973580
1851_shp,42.4829000,-76.3922600,50232,49404.1596310
1851_shp,42.4828500,-76.3926800,50233,49518.9129230
1851_shp,42.4827500,-76.3931500,50234,49650.8321370
1851_shp,42.4824300,-76.3941900,50235,49954.6532770
1851_shp,42.4820100,-76.3950300,50236,50228.1044540
1851_shp,42.4818300,-76.3953200,50237,50330.1991680
1851_shp,42.4817400,-76.3954200,50238,50372.6673270
1851_shp,42.4816300,-76.3955300,50239,50422.5436150
1851_shp,42.4810100,-76.3960200,50240,50684.3227970
1851_shp,42.4807400,-76.3963300,50241,50813.4583860
1851_shp,42.4805300,-76.3966600,50242,50930.8566120
1851_shp,42.4803500,-76.3969400,50243,51030.9006380
1851_shp,42.4798800,-76.3982800,50244,51430.9175090
1851_shp,42.4798300,-76.3985100,50245,51495.5846920
1851_shp,42.4797800,-76.3987100,50246,51552.5324940
1851_shp,42.4797400,-76.3989400,50247,51616.2688140
1851_shp,42.4796400,-76.3994500,50248,51758.5961250
1851_shp,42.4795600,-76.3997600,50249,51847.1612200
1851_shp,42.4795600,-76.3997600,50250,51847.1612200
1851_shp,42.4786600,-76.4029200,50251,52760.5629770
1851_shp,42.4782500,-76.4036200,50252,53001.3705520
1851_shp,42.4775400,-76.4045100,50253,53354.3620100
1851_shp,42.4767700,-76.4069500,50254,54069.9449530
1851_shp,42.4764900,-76.4085000,50255,54500.3782820
1851_shp,42.4765900,-76.4124000,50256,55553.1613700
1851_shp,42.4764200,-76.4132900,50257,55801.1324970
1851_shp,42.4760200,-76.4142000,50258,56086.6548860
1851_shp,42.4757300,-76.4145300,50259,56224.8442930
1851_shp,42.4753900,-76.4147800,50260,56365.9222220
1851_shp,42.4750000,-76.4149400,50261,56514.4656380
1851_shp,42.4738800,-76.4152400,50262,56930.5900050
1851_shp,42.4735100,-76.4155400,50263,57087.8604660
1851_shp,42.4731600,-76.4161600,50264,57298.2193740
1851_shp,42.4728500,-76.4169700,50265,57544.2315760
1851_shp,42.4728000,-76.4173300,50266,57643.0536120
1851_shp,42.4729100,-76.4187700,50267,58033.6261610
1851_shp,42.4724700,-76.4212800,50268,58729.5485510
1851_shp,42.4756000,-76.4272900,50269,60712.0580690
1851_shp,42.4771300,-76.4302400,50270,61683.8150160
